Date,Open,High,Low,Close,Adj Close,Volume
2018-07-27,27497.800781,27661.050781,27455.000000,27634.400391,27634.400391,0
2018-07-30,27767.650391,27873.699219,27607.949219,27842.599609,27842.599609,0
2018-07-31,27797.199219,27839.199219,27651.300781,27764.150391,27764.150391,0
2018-08-01,27684.800781,27820.150391,27477.900391,27596.599609,27596.599609,0
2018-08-02,27469.500000,27487.900391,27327.949219,27355.949219,27355.949219,0
2018-08-03,27471.949219,27723.000000,27448.150391,27695.500000,27695.500000,0
2018-08-06,27769.550781,27994.000000,27766.050781,27898.500000,27898.500000,0
2018-08-07,27972.949219,27988.199219,27827.300781,27875.900391,27875.900391,0
2018-08-08,27930.550781,28128.650391,27858.750000,28062.449219,28062.449219,0
2018-08-09,28173.650391,28363.400391,28132.000000,28320.000000,28320.000000,0
2018-08-10,28348.949219,28377.900391,28087.650391,28124.250000,28124.250000,0
2018-08-13,27760.800781,27911.849609,27739.500000,27794.400391,27794.400391,0
2018-08-14,27864.400391,28053.050781,27854.900391,28021.699219,28021.699219,0
2018-08-16,27836.150391,28013.099609,27779.500000,27826.550781,27826.550781,179500
2018-08-17,27991.750000,28178.150391,27953.800781,28128.550781,28128.550781,151600
2018-08-20,28171.650391,28322.300781,28171.650391,28274.250000,28274.250000,172500
2018-08-21,28295.849609,28305.949219,28151.900391,28257.900391,28257.900391,138100
2018-08-23,28321.949219,28325.449219,27965.349609,28027.900391,28027.900391,0
2018-08-24,27954.250000,28122.750000,27782.800781,27834.699219,27834.699219,0
2018-08-27,27971.250000,28317.750000,27958.199219,28264.199219,28264.199219,0
2018-08-28,28379.900391,28388.650391,28152.699219,28269.650391,28269.650391,0
2018-08-29,28233.400391,28344.099609,28167.800781,28224.099609,28224.099609,0
2018-08-30,28233.699219,28233.699219,27961.750000,28103.250000,28103.250000,0
2018-08-31,27998.000000,28157.349609,27940.949219,28061.750000,28061.750000,0
2018-09-03,28199.449219,28203.199219,27777.400391,27819.500000,27819.500000,123200
2018-09-04,27845.550781,27875.150391,27385.849609,27430.750000,27430.750000,0
2018-09-05,27409.300781,27506.300781,27136.050781,27376.050781,27376.050781,0
2018-09-06,27464.250000,27552.800781,27246.250000,27468.699219,27468.699219,0
2018-09-07,27439.250000,27512.500000,27232.800781,27481.449219,27481.449219,0
2018-09-10,27395.199219,27404.849609,27142.550781,27201.750000,27201.750000,0
2018-09-11,27295.199219,27318.449219,26772.250000,26807.500000,26807.500000,0
2018-09-12,26895.150391,26895.150391,26555.150391,26819.199219,26819.199219,0
2018-09-14,27059.849609,27205.750000,26989.800781,27163.849609,27163.849609,0
2018-09-17,27002.599609,27002.599609,26743.400391,26820.300781,26820.300781,0
2018-09-18,26757.000000,26901.050781,26407.449219,26441.449219,26441.449219,0
2018-09-19,26532.000000,26611.599609,26235.699219,26277.349609,26277.349609,0
2018-09-21,26331.050781,26490.400391,25053.349609,25596.900391,25596.900391,0
2018-09-24,25645.050781,25649.699219,24904.500000,24970.349609,24970.349609,0
2018-09-25,24947.699219,25406.949219,24678.250000,25330.349609,25330.349609,0
2018-09-26,25525.099609,25525.099609,25197.349609,25376.300781,25376.300781,0
2018-09-27,25442.099609,25452.500000,25007.050781,25042.150391,25042.150391,0
2018-09-28,25135.800781,25354.699219,24919.250000,25119.849609,25119.849609,0
2018-10-01,24943.900391,25412.150391,24707.650391,25367.000000,25367.000000,0
2018-10-03,25290.550781,25470.050781,25026.349609,25069.900391,25069.900391,253300
2018-10-04,24735.150391,24893.400391,24501.050781,24819.300781,24819.300781,0
2018-10-05,24741.650391,25080.199219,24250.650391,24443.449219,24443.449219,0
2018-10-08,24470.750000,24745.349609,24240.050781,24618.349609,24618.349609,0
2018-10-09,24703.650391,24759.900391,24464.900391,24527.650391,24527.650391,0
2018-10-10,24596.599609,25371.150391,24559.900391,25321.699219,25321.699219,0
2018-10-11,24541.750000,24940.099609,24493.699219,24783.949219,24783.949219,0
2018-10-12,25001.949219,25484.199219,24975.449219,25395.849609,25395.849609,0
2018-10-15,25444.000000,25466.199219,25147.800781,25388.050781,25388.050781,0
2018-10-16,25414.199219,25707.050781,25351.800781,25589.650391,25589.650391,0
2018-10-17,25839.099609,25915.349609,25101.949219,25188.599609,25188.599609,0
2018-10-19,24966.500000,25277.900391,24922.650391,25085.800781,25085.800781,0
2018-10-22,25484.250000,25504.750000,25021.349609,25078.599609,25078.599609,0
2018-10-23,24786.900391,25124.599609,24784.900391,24972.449219,24972.449219,0
2018-10-24,25312.699219,25356.900391,24839.650391,25064.199219,25064.199219,0
2018-10-25,24841.500000,24977.349609,24696.849609,24817.449219,24817.449219,0
2018-10-26,24771.849609,24771.949219,24353.099609,24421.050781,24421.050781,0
2018-10-29,24647.949219,25023.750000,24404.550781,24959.699219,24959.699219,0
2018-10-30,24924.750000,25121.500000,24686.849609,24807.750000,24807.750000,0
2018-10-31,24823.800781,25201.300781,24528.349609,25153.250000,25153.250000,0
2018-11-01,25285.199219,25401.599609,25129.449219,25323.650391,25323.650391,0
2018-11-02,25545.349609,25856.250000,25499.150391,25701.650391,25701.650391,0
2018-11-05,25731.550781,25788.199219,25534.400391,25732.199219,25732.199219,0
2018-11-06,25747.400391,25860.750000,25558.349609,25598.000000,25598.000000,0
2018-11-07,25818.099609,25824.400391,25698.099609,25737.500000,25737.500000,0
2018-11-09,25742.550781,25822.750000,25598.750000,25771.000000,25771.000000,0
2018-11-12,25816.150391,25907.199219,25495.099609,25539.750000,25539.750000,0
2018-11-13,25422.000000,25796.500000,25384.550781,25768.599609,25768.599609,0
2018-11-14,25952.400391,26045.050781,25806.699219,25930.150391,25930.150391,0
2018-11-15,25946.199219,26197.599609,25728.000000,26154.750000,26154.750000,0
2018-11-16,26205.349609,26332.750000,26122.550781,26245.550781,26245.550781,0
2018-11-19,26364.599609,26379.099609,26204.349609,26300.699219,26300.699219,0
2018-11-20,26211.500000,26259.400391,26041.800781,26113.349609,26113.349609,0
2018-11-21,26105.449219,26342.050781,26060.550781,26262.050781,26262.050781,0
2018-11-22,26233.650391,26323.949219,25947.849609,25999.449219,25999.449219,0
2018-11-26,26096.000000,26396.599609,26025.050781,26365.599609,26365.599609,0
2018-11-27,26286.099609,26491.250000,26268.650391,26443.099609,26443.099609,0
2018-11-28,26489.650391,26584.949219,26419.650391,26457.949219,26457.949219,0
2018-11-29,26641.599609,27003.750000,26577.150391,26939.599609,26939.599609,0
2018-11-30,27009.300781,27012.699219,26764.900391,26862.949219,26862.949219,0
2018-12-03,27032.900391,27037.099609,26791.650391,26857.550781,26857.550781,0
2018-12-04,26809.500000,26843.800781,26644.750000,26693.800781,26693.800781,0
2018-12-05,26572.099609,26627.349609,26443.650391,26519.599609,26519.599609,0
2018-12-06,26339.099609,26359.900391,26149.449219,26198.300781,26198.300781,0
2018-12-07,26307.400391,26659.699219,26252.099609,26594.300781,26594.300781,0
2018-12-10,26073.650391,26336.199219,26072.000000,26102.650391,26102.650391,0
2018-12-11,25602.250000,26227.900391,25598.949219,26163.400391,26163.400391,0
2018-12-12,26286.250000,26672.699219,26214.750000,26643.849609,26643.849609,0
2018-12-13,26844.150391,26951.449219,26723.650391,26816.349609,26816.349609,0
2018-12-14,26810.849609,26909.000000,26732.699219,26826.000000,26826.000000,0
2018-12-17,26915.449219,27051.400391,26908.599609,27015.800781,27015.800781,0
2018-12-18,26917.300781,27210.050781,26840.800781,27174.699219,27174.699219,0
2018-12-19,27229.050781,27364.349609,27214.300781,27298.400391,27298.400391,0
2018-12-20,27128.650391,27309.099609,27084.500000,27275.099609,27275.099609,0
2018-12-21,27261.250000,27369.099609,26823.099609,26869.650391,26869.650391,0
2018-12-24,26877.050781,26934.849609,26676.949219,26714.750000,26714.750000,0
2018-12-26,26634.000000,27029.150391,26408.150391,26986.800781,26986.800781,0
2018-12-27,27200.650391,27239.949219,26845.099609,26878.550781,26878.550781,0
2018-12-28,27048.400391,27213.449219,27039.599609,27125.250000,27125.250000,0
2018-12-31,27267.800781,27286.500000,27105.000000,27160.199219,27160.199219,0
2019-01-01,null,null,null,null,null,null
2019-01-02,27297.000000,27397.550781,27077.599609,27174.699219,27174.699219,0
2019-01-03,27181.599609,27206.199219,26923.750000,26959.849609,26959.849609,0
2019-01-04,26999.699219,27274.500000,26926.099609,27195.000000,27195.000000,0
2019-01-07,27378.650391,27477.800781,27279.550781,27304.550781,27304.550781,0
2019-01-08,27301.900391,27542.400391,27161.949219,27509.500000,27509.500000,146100
2019-01-09,27651.250000,27754.449219,27409.500000,27720.400391,27720.400391,0
2019-01-10,27713.550781,27713.550781,27488.199219,27528.550781,27528.550781,0
2019-01-11,27602.800781,27612.449219,27382.449219,27453.900391,27453.900391,0
2019-01-14,27389.199219,27389.800781,27182.199219,27248.250000,27248.250000,0
2019-01-15,27317.550781,27447.550781,27317.099609,27400.750000,27400.750000,0
2019-01-16,27405.650391,27554.750000,27403.050781,27483.699219,27483.699219,0
2019-01-17,27568.599609,27611.550781,27335.150391,27528.750000,27528.750000,0
2019-01-18,27550.050781,27576.449219,27410.650391,27456.699219,27456.699219,0
2019-01-21,27514.550781,27622.199219,27388.500000,27533.599609,27533.599609,0
2019-01-22,27526.550781,27533.349609,27385.400391,27482.250000,27482.250000,0
2019-01-23,27493.099609,27564.699219,27189.599609,27250.750000,27250.750000,0
2019-01-24,27273.500000,27342.349609,27142.800781,27266.400391,27266.400391,0
2019-01-25,27261.449219,27433.550781,27045.199219,27115.300781,27115.300781,0
2019-01-28,27041.449219,27134.199219,26587.949219,26653.050781,26653.050781,0
2019-01-29,26616.250000,26743.849609,26441.550781,26573.400391,26573.400391,0
2019-01-30,26789.750000,26916.250000,26693.699219,26825.500000,26825.500000,0
2019-01-31,26969.150391,27325.050781,26891.050781,27295.449219,27295.449219,0
2019-02-01,27334.550781,27533.050781,26930.449219,27085.949219,27085.949219,231600
2019-02-04,26974.000000,27243.800781,26825.550781,27186.599609,27186.599609,0
2019-02-05,27226.050781,27348.250000,27153.199219,27271.699219,27271.699219,0
2019-02-06,27326.199219,27428.650391,27294.099609,27402.349609,27402.349609,0
2019-02-07,27424.099609,27589.750000,27322.949219,27387.150391,27387.150391,0
2019-02-08,27302.650391,27482.099609,27221.250000,27294.400391,27294.400391,0
2019-02-11,27240.500000,27305.900391,27151.550781,27227.800781,27227.800781,0
2019-02-12,27166.900391,27286.650391,26988.900391,27010.750000,27010.750000,0
2019-02-14,26978.000000,27030.000000,26818.050781,26970.599609,26970.599609,0
2019-02-15,27017.199219,27029.949219,26635.250000,26794.250000,26794.250000,0
2019-02-18,26754.599609,26829.949219,26617.699219,26654.250000,26654.250000,0
2019-02-19,26666.550781,26996.449219,26625.599609,26684.849609,26684.849609,0
2019-02-20,26786.000000,26985.500000,26732.650391,26955.500000,26955.500000,0
2019-02-21,26994.750000,27100.900391,26973.000000,27052.400391,27052.400391,0
2019-02-22,26960.050781,26997.349609,26847.800781,26867.550781,26867.550781,0
2019-02-25,26934.199219,27197.099609,26932.650391,27159.250000,27159.250000,0
2019-02-26,26853.800781,27127.250000,26736.599609,26952.949219,26952.949219,0
2019-02-27,27078.099609,27189.449219,26719.400391,26799.300781,26799.300781,0
2019-02-28,26878.000000,26920.500000,26762.550781,26789.900391,26789.900391,0
2019-03-01,26941.000000,27076.550781,26928.900391,27043.900391,27043.900391,0
2019-03-05,27068.150391,27580.750000,26958.099609,27554.050781,27554.050781,0
2019-03-06,27618.099609,27681.650391,27492.050781,27625.650391,27625.650391,0
2019-03-07,27661.000000,27815.500000,27560.000000,27764.599609,27764.599609,0
2019-03-08,27686.150391,27811.349609,27645.400391,27761.800781,27761.800781,0
2019-03-11,27840.099609,28035.599609,27791.250000,27966.650391,27966.650391,0
2019-03-12,28168.199219,28488.099609,28142.250000,28443.699219,28443.699219,0
2019-03-13,28480.300781,28927.699219,28353.650391,28884.300781,28884.300781,0
2019-03-14,29028.900391,29070.349609,28819.750000,28923.099609,28923.099609,0
2019-03-15,29007.000000,29520.699219,28990.849609,29381.449219,29381.449219,0
2019-03-18,29521.599609,29812.000000,29361.650391,29596.099609,29596.099609,0
2019-03-19,29702.599609,29799.750000,29547.699219,29767.849609,29767.849609,0
2019-03-20,29769.650391,29885.199219,29633.500000,29832.199219,29832.199219,0
2019-03-22,29920.750000,30008.099609,29508.699219,29582.500000,29582.500000,0
2019-03-25,29329.400391,29329.400391,29156.250000,29281.199219,29281.199219,0
2019-03-26,29300.400391,29950.150391,29278.500000,29882.150391,29882.150391,0
2019-03-27,30034.150391,30262.550781,29790.250000,30019.800781,30019.800781,0
2019-03-28,30064.800781,30496.050781,29969.099609,30420.550781,30420.550781,0
2019-04-01,30537.599609,30648.099609,30218.349609,30326.500000,30326.500000,0
2019-04-02,30450.099609,30452.900391,30155.849609,30354.250000,30354.250000,0
2019-04-03,30440.849609,30602.550781,30036.250000,30093.300781,30093.300781,0
2019-04-04,30147.300781,30245.699219,29809.900391,29904.900391,29904.900391,0
2019-04-05,30002.849609,30174.000000,29850.000000,30084.650391,30084.650391,0
2019-04-08,30201.500000,30232.050781,29716.599609,29845.300781,29845.300781,0
2019-04-09,29901.500000,30165.050781,29703.550781,30113.849609,30113.849609,0
2019-04-10,29916.599609,30155.750000,29768.099609,29803.500000,29803.500000,0
2019-04-11,29841.849609,29852.250000,29640.250000,29786.099609,29786.099609,0
2019-04-12,29780.550781,30000.949219,29707.000000,29938.550781,29938.550781,0
2019-04-15,29983.500000,30163.099609,29919.099609,30104.250000,30104.250000,0
2019-04-16,30236.250000,30590.949219,30228.199219,30531.349609,30531.349609,0
2019-04-18,30656.500000,30669.800781,30142.199219,30223.400391,30223.400391,0
2019-04-22,30282.500000,30289.900391,29647.550781,29687.949219,29687.949219,0
2019-04-23,29761.949219,29906.500000,29455.449219,29479.699219,29479.699219,0
2019-04-24,29550.500000,29914.849609,29435.050781,29860.800781,29860.800781,0
2019-04-25,29927.050781,30057.699219,29511.949219,29561.349609,29561.349609,0
2019-04-26,29764.849609,30048.199219,29563.150391,30013.500000,30013.500000,0
2019-04-30,29920.400391,29920.400391,29550.050781,29764.800781,29764.800781,0
2019-05-02,29699.800781,29919.349609,29638.800781,29708.599609,29708.599609,0
2019-05-03,29811.650391,30121.750000,29795.099609,29954.150391,29954.150391,0
2019-05-06,29626.500000,29757.400391,29528.599609,29618.449219,29618.449219,0
2019-05-07,29749.550781,29835.500000,29244.250000,29288.199219,29288.199219,0
2019-05-08,29261.300781,29261.300781,28951.349609,28994.400391,28994.400391,0
2019-05-09,28893.949219,29040.300781,28784.650391,28884.599609,28884.599609,0
2019-05-10,28927.599609,29202.849609,28900.099609,29040.500000,29040.500000,0
2019-05-13,29026.650391,29049.050781,28621.099609,28659.949219,28659.949219,0
2019-05-14,28718.750000,29058.300781,28582.599609,28829.199219,28829.199219,0
2019-05-15,28925.449219,28983.150391,28555.150391,28616.449219,28616.449219,0
2019-05-16,28625.900391,28947.599609,28525.449219,28855.300781,28855.300781,0
2019-05-17,28881.400391,29559.449219,28856.000000,29450.150391,29450.150391,0
2019-05-20,30230.400391,30827.849609,30111.199219,30759.699219,30759.699219,0
2019-05-21,30862.099609,30926.699219,30265.099609,30308.400391,30308.400391,0
2019-05-22,30410.650391,30675.099609,30268.599609,30526.800781,30526.800781,0
2019-05-23,30962.800781,31705.000000,30292.349609,30409.099609,30409.099609,0
2019-05-24,30685.500000,31275.400391,30564.400391,31212.550781,31212.550781,0
2019-05-27,31234.900391,31700.750000,31142.500000,31647.650391,31647.650391,232000
2019-05-28,31711.300781,31712.400391,31328.599609,31597.900391,31597.900391,0
2019-05-29,31459.250000,31546.750000,31257.900391,31295.550781,31295.550781,0
2019-05-30,31256.849609,31619.250000,31236.099609,31537.099609,31537.099609,0
2019-05-31,31678.900391,31783.599609,30623.050781,31375.400391,31375.400391,0
2019-06-03,31406.050781,31674.599609,31284.699219,31653.650391,31653.650391,0
2019-06-04,31532.900391,31752.699219,31512.949219,31589.050781,31589.050781,0
2019-06-06,31523.949219,31541.500000,30800.800781,30857.400391,30857.400391,274600
2019-06-07,30943.150391,31139.599609,30627.050781,31066.550781,31066.550781,0
2019-06-10,31259.199219,31367.400391,30861.300781,31034.000000,31034.000000,0
2019-06-11,31172.250000,31399.349609,30973.349609,31265.449219,31265.449219,0
2019-06-12,31219.300781,31222.300781,30911.449219,30965.699219,30965.699219,0
2019-06-13,30876.750000,31036.900391,30638.250000,30976.099609,30976.099609,0
2019-06-14,30983.449219,31032.650391,30508.949219,30614.349609,30614.349609,0
2019-06-17,30652.000000,30684.050781,30249.400391,30273.250000,30273.250000,0
2019-06-18,30299.449219,30550.650391,30222.849609,30351.000000,30351.000000,0
2019-06-19,30526.500000,30699.150391,30242.000000,30362.099609,30362.099609,0
2019-06-20,30390.199219,30824.550781,30220.699219,30781.099609,30781.099609,0
2019-06-21,30804.949219,30804.949219,30541.500000,30628.349609,30628.349609,0
2019-06-24,30680.949219,30783.650391,30528.000000,30602.050781,30602.050781,0
2019-06-25,30567.650391,30913.250000,30451.400391,30847.050781,30847.050781,0
2019-06-26,30809.199219,31202.699219,30766.650391,31162.349609,31162.349609,0
2019-06-27,31192.099609,31490.599609,31158.800781,31269.500000,31269.500000,0
2019-06-28,31281.000000,31308.900391,31060.599609,31105.199219,31105.199219,0
2019-07-01,31271.000000,31449.650391,31247.449219,31372.199219,31372.199219,0
2019-07-02,31414.650391,31431.349609,31105.099609,31283.300781,31283.300781,0
2019-07-03,31347.699219,31466.349609,31242.099609,31382.300781,31382.300781,0
2019-07-04,31471.000000,31608.349609,31428.050781,31471.849609,31471.849609,242986000
2019-07-05,31523.050781,31660.750000,31323.250000,31475.800781,31475.800781,0
2019-07-08,31346.849609,31346.849609,30538.550781,30603.849609,30603.849609,0
2019-07-09,30533.400391,30702.050781,30348.849609,30569.150391,30569.150391,0
2019-07-10,30618.050781,30728.349609,30431.250000,30522.099609,30522.099609,0
2019-07-11,30707.000000,30787.000000,30566.099609,30716.550781,30716.550781,0
2019-07-12,30789.750000,30861.400391,30550.750000,30601.449219,30601.449219,0
2019-07-15,30688.849609,30688.849609,30334.650391,30445.949219,30445.949219,0
2019-07-16,30532.650391,30632.150391,30430.150391,30570.800781,30570.800781,0
2019-07-17,30622.250000,30799.300781,30570.050781,30735.500000,30735.500000,0
2019-07-18,30705.800781,30768.099609,30379.000000,30430.599609,30430.599609,0
2019-07-19,30515.099609,30537.650391,29705.900391,29770.349609,29770.349609,0
2019-07-22,29617.050781,29635.150391,29194.099609,29284.949219,29284.949219,339800
2019-07-23,29342.449219,29364.400391,29078.800781,29128.099609,29128.099609,0
2019-07-24,29085.449219,29250.750000,28872.300781,28952.250000,28952.250000,0
2019-07-25,28981.050781,29240.800781,28931.050781,29043.050781,29043.050781,0
2019-07-26,29062.500000,29377.599609,28999.550781,29325.300781,29325.300781,0
2019-07-29,29583.449219,29583.449219,29106.750000,29295.900391,29295.900391,0
2019-07-30,29434.849609,29528.300781,28739.500000,28791.599609,28791.599609,0
2019-07-31,28575.449219,28974.199219,28537.000000,28876.000000,28876.000000,0
2019-08-01,28660.500000,28819.699219,28047.349609,28367.250000,28367.250000,0
2019-08-02,28224.250000,28541.199219,27937.550781,28204.949219,28204.949219,310300
2019-08-05,27841.199219,27866.550781,27389.500000,27648.050781,27648.050781,0
2019-08-06,27518.500000,28147.400391,27518.500000,28022.099609,28022.099609,0
2019-08-07,28053.849609,28175.550781,27641.849609,27702.050781,27702.050781,0
2019-08-08,27840.099609,28225.000000,27531.949219,28110.449219,28110.449219,0
2019-08-09,28293.650391,28602.199219,28254.699219,28431.900391,28431.900391,0
2019-08-13,28356.800781,28358.849609,27683.500000,27729.099609,27729.099609,0
2019-08-14,27885.500000,28104.599609,27729.400391,28019.199219,28019.199219,0
2019-08-16,27920.300781,28250.150391,27720.949219,28217.000000,28217.000000,0
2019-08-19,28331.250000,28468.900391,28146.500000,28186.099609,28186.099609,0
2019-08-20,28029.800781,28038.599609,27864.599609,27982.449219,27982.449219,0
2019-08-21,28021.000000,28098.900391,27666.199219,27719.050781,27719.050781,0
2019-08-22,27690.050781,27690.050781,26975.550781,27034.199219,27034.199219,0
2019-08-23,26835.349609,27207.300781,26560.599609,26958.650391,26958.650391,0
2019-08-26,27663.949219,27995.250000,26859.349609,27951.349609,27951.349609,0
2019-08-27,28106.300781,28277.699219,27960.800781,28126.150391,28126.150391,0
2019-08-28,28080.250000,28095.550781,27634.650391,27804.300781,27804.300781,0
2019-08-29,27694.949219,27719.050781,27239.949219,27305.199219,27305.199219,0
2019-08-30,27407.900391,27586.500000,27121.949219,27427.849609,27427.849609,0
2019-09-03,27239.199219,27247.050781,26742.599609,26824.150391,26824.150391,0
2019-09-04,26785.949219,27278.699219,26641.349609,27123.849609,27123.849609,0
2019-09-05,27086.949219,27243.949219,26815.400391,26919.699219,26919.699219,0
2019-09-06,26986.500000,27311.050781,26950.550781,27247.900391,27247.900391,0
2019-09-09,27240.349609,27565.550781,26993.900391,27504.650391,27504.650391,0
2019-09-11,27639.050781,27829.650391,27551.650391,27776.199219,27776.199219,0
2019-09-12,27870.800781,28062.300781,27764.699219,27818.500000,27818.500000,0
2019-09-13,27772.000000,28126.849609,27573.449219,28098.750000,28098.750000,0
2019-09-16,27868.000000,28066.699219,27798.849609,27855.000000,27855.000000,0
2019-09-17,27765.099609,27851.400391,27047.949219,27131.750000,27131.750000,0
2019-09-18,27304.699219,27414.449219,27088.800781,27172.650391,27172.650391,0
2019-09-19,27175.449219,27175.449219,26643.000000,26757.650391,26757.650391,0
2019-09-20,26878.650391,29418.949219,26727.550781,28981.550781,28981.550781,0
2019-09-23,30039.400391,30801.300781,29776.300781,30566.199219,30566.199219,0
2019-09-24,30432.000000,30668.099609,29889.550781,30183.099609,30183.099609,0
2019-09-25,30029.050781,30067.599609,29470.099609,29586.050781,29586.050781,0
2019-09-26,29640.550781,30718.349609,29627.000000,30002.599609,30002.599609,0
2019-09-27,29974.949219,30112.650391,29711.349609,29876.650391,29876.650391,0
2019-09-30,29674.800781,29754.400391,28943.449219,29103.150391,29103.150391,0
2019-10-01,29226.150391,29526.400391,28077.349609,28725.500000,28725.500000,1187300
2019-10-03,28606.699219,28769.099609,28240.800781,28414.099609,28414.099609,0
2019-10-04,28681.900391,28730.300781,27653.699219,27731.849609,27731.849609,0
2019-10-07,27909.900391,28185.150391,27568.349609,27767.550781,27767.550781,0
2019-10-09,27901.650391,28857.699219,27702.050781,28785.849609,28785.849609,0
2019-10-10,28542.949219,28552.750000,27914.150391,28013.449219,28013.449219,0
2019-10-11,28245.550781,28604.050781,27736.800781,28042.500000,28042.500000,0
2019-10-14,28238.500000,28553.400391,28043.250000,28181.949219,28181.949219,0
2019-10-15,28257.849609,28694.849609,28186.250000,28555.099609,28555.099609,0
2019-10-16,28689.449219,28759.349609,28305.400391,28538.800781,28538.800781,0
2019-10-17,28596.349609,29049.050781,28487.949219,28989.449219,28989.449219,0
2019-10-18,28954.800781,29249.500000,28864.099609,29120.250000,29120.250000,0
2019-10-22,29416.250000,29690.000000,29231.199219,29411.150391,29411.150391,0
2019-10-23,29478.849609,29643.800781,29214.050781,29459.599609,29459.599609,0
2019-10-24,29604.349609,29693.250000,28994.199219,29107.949219,29107.949219,0
2019-10-25,29228.650391,29452.099609,28923.800781,29395.949219,29395.949219,0
2019-10-27,null,null,null,null,null,null
2019-10-29,29527.599609,29997.650391,29385.449219,29873.050781,29873.050781,0
2019-10-30,30005.699219,30151.099609,29753.000000,29987.500000,29987.500000,0
2019-10-31,30168.650391,30415.650391,29987.150391,30066.250000,30066.250000,0
2019-11-01,30196.150391,30409.000000,30028.900391,30330.550781,30330.550781,0
2019-11-04,30415.900391,30607.050781,30227.250000,30333.099609,30333.099609,0
2019-11-05,30403.250000,30452.699219,30091.349609,30219.849609,30219.849609,0
2019-11-06,30225.199219,30699.000000,30013.650391,30609.599609,30609.599609,0
2019-11-07,30722.599609,30821.349609,30462.550781,30633.150391,30633.150391,364800
2019-11-08,30571.300781,31108.400391,30504.050781,30749.400391,30749.400391,0
2019-11-11,30664.650391,31205.199219,30625.800781,31115.550781,31115.550781,0
2019-11-13,31084.750000,31198.500000,30488.099609,30541.550781,30541.550781,0
2019-11-14,30615.800781,30789.199219,30338.349609,30749.949219,30749.949219,0
2019-11-15,30912.400391,31165.449219,30860.699219,31008.400391,31008.400391,0
2019-11-18,31036.800781,31203.550781,30901.849609,30992.099609,30992.099609,0
2019-11-19,31045.150391,31298.050781,30974.300781,31236.250000,31236.250000,0
2019-11-20,31292.349609,31471.650391,31205.550781,31353.849609,31353.849609,0
2019-11-21,31413.250000,31463.150391,31243.000000,31349.949219,31349.949219,0
2019-11-22,31389.599609,31394.199219,31055.199219,31111.599609,31111.599609,0
2019-11-25,31065.099609,31591.599609,31049.750000,31555.900391,31555.900391,0
2019-11-26,31692.849609,31850.349609,31465.849609,31718.349609,31718.349609,0
2019-11-27,31832.750000,31916.800781,31734.500000,31875.949219,31875.949219,0
2019-11-28,31981.699219,32157.050781,31905.900391,32122.949219,32122.949219,498300
2019-11-29,32074.150391,32086.949219,31770.800781,31946.099609,31946.099609,0
2019-12-02,32008.300781,32024.099609,31720.599609,31871.449219,31871.449219,0
2019-12-03,31920.099609,31936.599609,31502.949219,31613.349609,31613.349609,0
2019-12-04,31549.300781,32017.750000,31444.000000,31979.300781,31979.300781,516800
2019-12-05,32083.800781,32126.949219,31628.300781,31712.949219,31712.949219,393300
2019-12-06,31797.150391,31883.699219,31250.650391,31341.550781,31341.550781,485400
2019-12-09,31321.400391,31537.650391,31122.050781,31316.650391,31316.650391,494500
2019-12-10,31386.400391,31412.800781,31126.000000,31160.349609,31160.349609,505400
2019-12-11,31151.650391,31337.849609,30996.400391,31256.750000,31256.750000,815400
2019-12-12,31356.800781,31711.449219,31352.099609,31665.449219,31665.449219,529700
2019-12-13,31775.550781,32105.050781,31770.500000,32014.250000,32014.250000,390500
2019-12-16,32159.000000,32186.949219,31897.750000,31974.199219,31974.199219,306000
2019-12-17,32082.400391,32213.349609,31987.349609,32140.250000,32140.250000,259900
2019-12-18,32292.250000,32293.650391,32017.300781,32244.250000,32244.250000,258800
2019-12-19,32281.650391,32328.349609,32085.050781,32241.449219,32241.449219,436900
2019-12-20,32266.849609,32443.349609,32199.449219,32384.949219,32384.949219,535200
2019-12-23,32381.000000,32502.800781,32196.849609,32339.449219,32339.449219,391500
2019-12-24,32337.800781,32390.349609,32246.050781,32280.750000,32280.750000,330800
2019-12-26,32276.150391,32314.599609,31963.250000,31997.699219,31997.699219,339800
2019-12-27,32142.500000,32444.849609,32056.250000,32412.349609,32412.349609,332400
2019-12-30,32486.599609,32613.099609,32248.500000,32354.900391,32354.900391,0
2019-12-31,32345.949219,32345.949219,32108.750000,32161.650391,32161.650391,251400
2020-01-01,null,null,null,null,null,null
2020-01-02,32133.150391,32465.449219,32121.400391,32443.849609,32443.849609,253600
2020-01-03,32326.949219,32329.800781,31960.400391,32069.250000,32069.250000,217600
2020-01-06,31910.449219,31914.449219,31170.550781,31237.150391,31237.150391,256200
2020-01-07,31598.050781,31851.449219,31200.900391,31399.400391,31399.400391,294400
2020-01-08,30995.500000,31451.849609,30899.550781,31373.650391,31373.650391,304500
2020-01-09,31748.250000,32172.699219,31667.150391,32092.400391,32092.400391,308000
2020-01-10,32215.699219,32347.199219,31953.400391,32097.400391,32097.400391,444700
2020-01-13,32139.099609,32322.650391,32074.050781,32177.650391,32177.650391,291400
2020-01-14,32196.449219,32196.449219,31989.199219,32071.650391,32071.650391,438900
2020-01-15,31994.750000,32000.900391,31670.349609,31824.900391,31824.900391,545700
2020-01-16,31810.550781,31988.900391,31692.400391,31853.900391,31853.900391,253700
